x,y,ent1_id,ent2_id,ent1,ent2,lang,type
-51.550003,69.91816,22025,20530,"Эль-Халеж,_Тахар",Tahar_El_Khalej,ln,SoccerPlayer
-17.035763,3.773717,22026,16417,Otho,Отон,en,Person
-53.17779,69.49784,22027,29924,Эль-Фашир,Al-Fashir,ln,Settlement
-73.78068,2.7379117,22028,19945,Oswaldo_Alanís,"Аланис,_Освальдо",en,SoccerPlayer
-53.59248,70.71508,22029,29480,"Эль-Уаер,_Шокри",Chokri_El_Ouaer,ln,SoccerPlayer
-108.489006,19.787666,22030,24547,Ostojićevo,Остоичево,en,Village
-52.885456,69.405396,22031,29302,Эль-Табо,El_Tabo,ln,Settlement
-16.991312,-2.8988125,22032,16435,Ossi_Oswalda,Осси_Освальда,en,Artist
-54.503216,70.61272,22033,25292,Эль-Сантуарио,El_Santuario,ln,Settlement
36.088055,53.643684,22034,16447,"Oslo,_August_31st","Осло,_31-го_августа",en,Film
-53.966393,69.363945,22035,25294,Эль-Папиоль,El_Papiol,ln,Settlement
-98.85868,19.743301,22036,15427,Oskar_Viktorovich_Stark,"Старк,_Оскар_Викторович",en,MilitaryPerson
-54.01451,68.71863,22037,22428,Эль-Муглад,Muglad,ln,Town
8.112882,30.842703,22038,22553,Oscar_Hammerstein_II,"Хаммерстайн,_Оскар_II",en,MusicalArtist
-53.592026,18.58814,22039,25298,Эль-Кармен-де-Вибораль,El_Carmen_de_Viboral,ln,Settlement
87.330025,-12.690749,22040,5529,Oscar_(1991_film),"Оскар_(фильм,_1991)",en,Film
-52.345493,71.293106,22041,27784,"Эль-Каркури,_Талаль",Talal_El_Karkouri,ln,SoccerPlayer
-35.381626,-57.46339,22042,16453,Osberht_of_Northumbria,Осберт_(король_Нортумбрии),en,Person
-54.196644,72.025406,22043,29920,Эль-Кайм,Al-Qa'im_(town),ln,Settlement
-4.703696,40.648323,22044,24687,Orzesze,Ожеше,en,Settlement
-53.833176,69.34327,22045,29304,Эль-Джем,El_Djem,ln,Settlement
-14.684042,48.484406,22046,24589,Ornica,Орника,en,Settlement
-52.739708,68.40962,22047,27312,"Эль-Брази,_Абделькадер",Abdelkader_El_Brazi,ln,SoccerPlayer
-32.976357,40.324608,22048,27805,Ornella_Vanoni,"Ванони,_Орнелла",en,MusicalArtist
-54.18465,68.4885,22049,29918,Эль-Батина,Al_Batinah_Region,ln,PopulatedPlace
-96.94337,59.343056,22050,24595,Orissaare_Parish,Ориссааре_(волость),en,PopulatedPlace
20.54379,3.0037103,22051,25278,"Эллиот,_Элизабет",Elisabeth_Elliot,ln,Writer
12.587329,-56.863636,22052,13323,Original_Single_Kollektion,Original_Single_Kollektion,en,Album
-31.708086,37.76279,22053,8426,"Эллиман,_Ивонн",Yvonne_Elliman,ln,MusicalArtist
16.146055,37.349476,22054,29375,Orient_Watch,Orient,en,Company
-39.822407,41.78662,22055,29950,Элия_Петина,Aelia_Paetina,ln,Royalty
6.461164,61.86781,22056,24601,Orellana_la_Vieja,Орельяна-ла-Вьеха,en,Settlement
-88.198425,-40.618717,22057,24020,"Элиасберг,_Ян",Jan_Eliasberg,ln,Artist
-51.138084,45.66755,22058,24585,Orcenais,Орсне,en,Settlement
-92.09888,41.887367,22059,26898,"Элбакян,_Армен_Эдгарович",Armen_Elbakyan,ln,Artist
25.5676,73.301895,22060,24599,Orainville,Оренвиль,en,Settlement
66.59608,56.730526,22061,29688,Эландское_сражение_(1789),Battle_of_Öland_(1789),ln,MilitaryConflict
64.281334,5.697907,22062,11107,Operation_Y_and_Shurik's_Other_Adventures,Операция_«Ы»_и_другие_приключения_Шурика,en,Film
-72.002365,-38.1756,22063,23864,"Эланга,_Жозеф",Joseph_Elanga,ln,SoccerPlayer
58.718025,41.122547,22064,15667,Operation_Crusader,Северо-Африканская_операция_(1941),en,MilitaryConflict
16.10297,-26.2225,22065,29444,Эксперимент_«Повиновение»,Compliance_(film),ln,Film
-48.59615,51.74831,22066,24617,"Opera,_Lombardy",Опера_(муниципалитет),en,Settlement
-38.65026,-16.030176,22067,7800,"Экснер,_Франц_Серафин",Franz_S._Exner,ln,Scientist
-0.9644427,38.92895,22068,13325,OpenDNS,OpenDNS,en,Company
-38.92719,-14.919761,22069,20840,"Экснер,_Зигмунд",Sigmund_Exner,ln,Scientist
58.46502,-36.25655,22070,20725,Ooooooohhh..._On_the_TLC_Tip,Ooooooohhh..._On_the_TLC_Tip,en,Album
-36.33925,22.899029,22071,27218,Экс_(Коррез),"Aix,_Corrèze",ln,Settlement
-40.561157,26.912672,22072,24625,Ontinyent,Онтеньенте,en,Settlement
5.8038325,-24.593695,22073,3734,Экваториальная_Гвинея,Equatorial_Guinea,ln,Country
82.38518,-17.831772,22074,15183,Only_You_(1992_film),"Только_ты_(фильм,_1992)",en,Film
-44.05521,69.75871,22075,21532,"Эйюбов,_Рашад_Эльман_оглы",Rashad_Eyyubov,ln,SoccerPlayer
27.312334,-25.259073,22076,24623,Onew,Оню,en,MusicalArtist
-41.98954,-22.138577,22077,29958,"Эйхман,_Адольф",Adolf_Eichmann,ln,OfficeHolder
72.5945,-42.660538,22078,11153,One_Night_in_the_Tropics,Одна_ночь_в_тропиках,en,Film
-43.22802,-25.279953,22079,16664,"Эйкрем,_Магнус",Magnus_Wolff_Eikrem,ln,SoccerPlayer
70.87276,-50.743584,22080,14819,One_Hour_Photo,Фото_за_час,en,Film
-6.067333,18.930117,22081,23214,"Эйкен,_Лиам",Liam_Aiken,ln,Artist
49.506725,-0.5739065,22082,16537,One-Armed_Swordsman,Однорукий_меченосец,en,Film
-42.80075,50.447323,22083,27216,Эзи-Жуи,Aizy-Jouy,ln,Settlement
-80.38197,-28.279566,22084,18273,Ondřej_Zahustel,"Загустел,_Ондржей",en,SoccerPlayer
-41.597435,-41.88673,22085,29318,Эдуард_(герцог_Ангальта),"Eduard,_Duke_of_Anhalt",ln,Person
36.32969,-42.323456,22086,20735,Once_Upon_the_Cross,Once_Upon_the_Cross,en,Album
-41.851753,-43.15157,22087,29320,"Эдмунд_Тюдор,_герцог_Сомерсет","Edmund_Tudor,_Duke_of_Somerset",ln,Person
35.932484,-43.62593,22088,29383,Once_Upon_a_Time_in_Shaolin,Once_Upon_a_Time_in_Shaolin,en,Album
2.4140515,45.626205,22089,29306,Эдзин-Ци,Ejin_Banner,ln,PopulatedPlace
27.701588,-45.535435,22090,13339,On_Air_–_Live_at_the_BBC_Volume_2,On_Air_—_Live_at_the_BBC_Volume_2,en,Album
25.303534,9.89445,22091,29378,Эд-Дали,Dhale,ln,Settlement
-5.980567,2.5958152,22092,28327,Omar_Benson_Miller,"Бенсон_Миллер,_Омар",en,Artist
-72.21352,-17.51113,22093,19726,Эгуэс,Valle_de_Egüés,ln,Settlement
-67.4053,56.084663,22094,22413,Olympique_Club_de_Khouribga,Хурибга_(футбольный_клуб),en,SoccerClub
3.137426,43.91426,22095,19198,Эглетон,Égletons,ln,Settlement
-51.901714,58.972527,22096,16509,Oltu,Олту,en,Settlement
-14.811447,35.143845,22097,19026,Эг_(река),Aigues,ln,River
-51.91215,58.86971,22098,19899,Oltinkol,Алтынкуль_(Андижанская_область),en,Village
-29.186905,15.647807,22099,28284,"Эвинруд,_Ол",Ole_Evinrude,ln,Person
-56.204338,16.484154,22100,24661,Oliva_de_Mérida,Олива-де-Мерида,en,Settlement
-15.214715,-19.209517,22101,26302,"Эванс,_Брэд",Brad_Evans,ln,SoccerPlayer
-39.317642,45.22678,22102,24647,Oliana,Ольяна,en,Settlement
-81.590164,-25.14444,22103,29160,"Эбуэ,_Феликс",Félix_Éboué,ln,OfficeHolder
-74.53775,28.370045,22104,15983,Olga_Rapay-Markish,"Рапай,_Ольга_Петровна",en,Painter
-22.344654,-3.8751402,22105,16138,"Эберт,_Патрик",Patrick_Ebert,ln,SoccerPlayer
-7.054861,46.438828,22106,24669,Olendon,Оландон,en,Settlement
-97.14142,-13.468026,22107,27142,"Эберт,_Алекс",Alex_Ebert,ln,MusicalArtist
-100.01656,24.244804,22108,27643,Oleg_Vlasov,"Власов,_Олег_Сергеевич",en,SoccerPlayer
-51.392536,-13.47901,22109,25348,Эберау,Eberau,ln,Settlement
-100.90348,24.433317,22110,16989,Oleg_Menshikov,"Меньшиков,_Олег_Евгеньевич",en,Artist
-3.3127565,-5.398995,22111,29510,"Эббот,_Чарлз","Charles_Abbot,_1st_Baron_Colchester",ln,OfficeHolder
-70.844475,-46.15649,22112,24663,Oldham_Athletic_A.F.C.,Олдем_Атлетик,en,SoccerClub
-55.835045,-23.380873,22113,28012,"Эбанега,_Реми",Rémy_Ebanega,ln,SoccerPlayer
68.768524,-25.769484,22114,15769,Oldest_Living_Confederate_Widow_Tells_All_(film),Самая_старая_оставшаяся_в_живых_вдова_конфедератов_рассказывает…,en,Film
49.724567,47.62473,22115,25370,Стреймур,Streymur,ln,SoccerClub
37.07561,7.3665266,22116,23247,Older_sister,Старшая_сестра_(фильм),en,Film
-10.738999,77.073524,22117,20554,Щитно,Szczytno,ln,Settlement
38.94953,6.3841805,22118,10615,Old_Hags,Старые_клячи,en,Film
-85.45086,54.909412,22119,15368,Щецинек,Szczecinek,ln,Settlement
-64.586525,28.475782,22120,24667,"Olaya,_Antioquia",Олая_(Колумбия),en,Town
-30.249847,-14.067898,22121,20960,Шёнберг-ам-Камп,Schönberg_am_Kamp,ln,Settlement
-75.99732,29.197926,22122,15349,Oksana_Syroyid,"Сыроед,_Оксана_Ивановна",en,Person
90.95512,8.094244,22123,20822,"Шёлк_(фильм,_2007)",Silk_(2007_film),ln,Film
-9.058397,65.10291,22124,24521,"Offa,_Kwara",Оффа_(Нигерия),en,City
-77.647026,16.196093,22125,22774,"Шчепович,_Марко",Marko_Šćepović,ln,SoccerPlayer
-48.13812,-43.769592,22126,5063,"Odo,_Count_of_Nevers",Эд_Бургундский_(граф_Невера),en,Person
-38.393208,56.415604,22127,19168,Шулям,Šuljam,ln,Settlement
-40.44032,-80.99001,22128,16543,Odessa_State_Environmental_University,Одесский_государственный_экологический_университет,en,University
-12.903259,3.915318,22129,29334,"Шульц,_Дуайт",Dwight_Schultz,ln,Artist
-39.230686,-80.83087,22130,16541,Odessa_National_Economics_University,Одесский_национальный_экономический_университет,en,University
-41.479332,81.150085,22131,29890,"Шукрия,_Али",Ali_Shukriu,ln,Person
54.161415,37.953274,22132,20743,October_Rust,October_Rust,en,Album
-99.39785,-34.239048,22133,14556,Штурово,Štúrovo,ln,Settlement
-5.208944,79.37447,22134,16525,Occhiatana,Оккьятана,en,Settlement
-25.77144,8.85566,22135,11062,"Штрауб,_Зои",Zoë_(Austrian_singer),ln,MusicalArtist
50.418747,-72.74238,22136,29395,Obviously,Obviously,en,Single
-33.557137,1.5362192,22137,8322,"Штрайт,_Альберт",Albert_Streit,ln,SoccerPlayer
0.522026,-75.974266,22138,20745,Obvious_(Westlife_song),Obvious_(песня_Westlife),en,Single
85.945244,-6.08733,22139,20636,"Штормовое_предупреждение_(фильм,_1951)",Storm_Warning_(1951_film),ln,Film
-27.894047,35.674778,22140,24703,Obterre,Обтер_(Эндр),en,Settlement
-79.47309,34.677563,22141,9662,"Штех,_Марек",Marek_Štěch,ln,SoccerPlayer
99.288414,3.972303,22142,16567,Oblivion_(2013_film),Обливион_(фильм),en,Film
65.06945,-15.547439,22143,15068,"Шпион,_пришедший_с_холода_(фильм)",The_Spy_Who_Came_in_from_the_Cold_(film),ln,Film
-27.433298,3.5467768,22144,24723,Obersiebenbrunn,Оберзибенбрунн,en,Settlement
-21.785057,84.20553,22145,16520,"Шпиляк,_Мика",Mika_Špiljak,ln,OfficeHolder
-0.0041147238,33.914227,22146,24725,Oberentzen,Оберентсен,en,Settlement
-79.49346,34.701397,22147,12626,"Шпилар,_Марек",Marek_Špilár,ln,SoccerPlayer
59.8005,-21.126251,22148,7983,Oasis_of_the_Zombies,Могила_живых_мертвецов,en,Film
3.6200852,40.19536,22149,25930,Шоффейе,Chauffayer,ln,Settlement
-14.171885,50.280487,22150,24851,Nénigan,Нениган,en,Settlement
-63.279873,85.867226,22151,20870,Шортандинский_район,Shortandy_District,ln,PopulatedPlace
-2.1560295,-73.45309,22152,8327,"Nutty,_Naughty_Chateau",Замок_в_Швеции_(фильм),en,Film
-0.20122536,57.26558,22153,25878,Шонас-л’Амбаллан,Chonas-l'Amballan,ln,Settlement
14.708692,-9.679443,22154,20749,Nuclearelectrica,Nuclearelectrica,en,Company
9.669759,10.384525,22155,4246,Шон_Кингстон,Sean_Kingston,ln,MusicalArtist
-21.786253,-52.49497,22156,20751,Nu_tändas_tusen_juleljus_(Agnetha_Fältskog_&_Linda_Ulvaeus_album),Nu_Tandas_Tusen_Juleljus,en,Album
98.229004,12.810277,22157,25882,"Шоколад_(фильм,_2016)",Chocolat_(2016_film),ln,Film
17.408606,74.93828,22158,24765,Noé-les-Mallets,Ноэ-ле-Малле,en,Settlement
-41.709373,23.29259,22159,25932,Шодон-Норант,Chaudon-Norante,ln,Settlement
-73.53455,61.27184,22160,24807,Novi_Itebej,Нови-Итебей,en,Village
-44.47695,-65.94436,22161,20962,Шнепфау,Schnepfau,ln,Settlement
-44.991344,18.25607,22162,24767,Notre-Dame-de-Courson,Нотр-Дам-де-Курсон,en,Settlement
-97.80546,20.689291,22163,20922,"Шмонин,_Сергей_Анатольевич",Sergei_Shmonin,ln,Person
31.549404,-91.06837,22164,20753,Nothing's_Real,Nothing’s_Real,en,Album
-97.95584,29.950935,22165,14770,"Шмицер,_Владимир",Vladimír_Šmicer,ln,SoccerPlayer
-33.888493,30.647688,22166,24769,"Noth,_Creuse",Нот,en,Settlement
-10.8787565,-15.17479,22167,18096,"Шмидт,_Доминик",Dominik_Schmidt,ln,SoccerPlayer
35.206867,27.314009,22168,24777,Northeastern_Region_(Iceland),Нордюрланд-Эйстра,en,PopulatedPlace
-96.950455,26.220686,22169,29360,"Шмидт,_Дмитрий_Аркадьевич",Dmitry_Shmidt,ln,MilitaryPerson
34.519176,29.132952,22170,23609,"North_Western_Province,_Sri_Lanka",Северо-Западная_провинция_(Шри-Ланка),en,PopulatedPlace
7.9301405,-31.20995,22171,28048,Школа_рок-н-ролла,Rock_'n'_Roll_High_School,ln,Film
83.80906,-11.729369,22172,23613,North_Star_(1996_film),"Северная_звезда_(фильм,_1996)",en,Film
-66.55115,-38.63156,22173,25888,Ширак-Бельвю,Chirac-Bellevue,ln,Settlement
34.086155,27.701092,22174,23611,North_Kalimantan,Северный_Калимантан,en,Settlement
19.181719,22.046541,22175,29962,Шипоклювковые,Acanthizidae,ln,Bird
34.228016,29.35176,22176,15665,North_Eastern_Province_(Kenya),Северо-Восточная_провинция_(Кения),en,PopulatedPlace
20.812378,60.8142,22177,29484,Шиншиллы,Chinchilla,ln,Mammal
35.887047,29.585205,22178,23607,North-West_Telecom,Северо-Западный_Телеком,en,Company
-77.22927,25.625118,22179,9918,"Шимунич,_Йосип",Josip_Šimunić,ln,SoccerPlayer
-49.773605,43.338852,22180,29409,Norinco,Norinco,en,Company
59.79619,-70.521935,22181,20552,Шидловец,Szydłowiec,ln,Settlement
-105.25988,-11.238042,22182,24781,Nord_(French_department),Нор_(департамент),en,PopulatedPlace
-64.62155,83.33852,22183,27920,Шигадзе_(округ),Shigatse,ln,PopulatedPlace
-59.963436,-10.897764,22184,16387,Norberto_Paparatto,"Папаратто,_Норберто",en,SoccerPlayer
-26.696428,-18.269201,22185,15522,"Шехтер,_Соломон",Solomon_Schechter,ln,Scientist
-20.945238,39.308598,22186,12167,Nora_Gregor,"Грегор,_Нора",en,Artist
27.429508,44.559807,22187,5402,Шеффилд_Юнайтед,Sheffield_United_F.C.,ln,SoccerClub
-63.46186,64.62531,22188,16609,Nor_Carangas_Province,Нор-Карангас,en,PopulatedPlace
-24.010738,-85.03625,22189,27924,Шетпе,Shetpe,ln,Settlement
88.66503,-3.984006,22190,16285,Noose_(1958_film),"Петля_(фильм,_1957)",en,Film
-92.637115,13.685914,22191,18876,"Шеряков,_Андрей_Игоревич",Andrey_Sherakow,ln,SoccerPlayer
-73.71962,-62.56376,22192,24783,Nonards,Нонар,en,Settlement
-78.94331,80.40074,22193,11896,Шерпур_(подокруг),Sherpur_Upazila,ln,PopulatedPlace
-73.73378,-62.561226,22194,24785,Nonac,Нонак,en,Settlement
-34.370354,99.61339,22195,11898,Шерпур-Садар,Sherpur_Sadar_Upazila,ln,PopulatedPlace
90.07026,2.2527487,22196,28003,Nomads_(1986_film),"Бродяги_(фильм,_1986)",en,Film
-46.263535,82.44699,22197,27020,"Шермити,_Амин",Amine_Chermiti,ln,SoccerPlayer
-68.28483,17.332062,22198,24795,Nogueras,Ногерас,en,Settlement
-23.298985,9.138977,22199,25840,"Шеридан,_Киллиан",Cillian_Sheridan,ln,SoccerPlayer
-18.112896,91.07433,22200,19817,Noboru_Ando,"Андо,_Нобору",en,Artist
-14.84441,103.021614,22201,27926,Шерабадский_район,Sherobod_District,ln,PopulatedPlace
48.812325,-50.330677,22202,20755,No_Thyself,No_Thyself,en,Album
-2.170688,40.473373,22203,25914,Шенжи,Chennegy,ln,Settlement
44.736984,-58.676144,22204,11243,"No_Retreat,_No_Surrender",Не_отступать_и_не_сдаваться,en,Film
-15.599629,5.179371,22205,11390,"Шеллинг,_Томас",Thomas_Schelling,ln,Person
39.15206,-59.13844,22206,29411,No_More_Shall_We_Part,No_More_Shall_We_Part,en,Album
-34.00093,-32.076103,22207,27950,Шелленберг_(Лихтенштейн),Schellenberg,ln,PopulatedPlace
42.9009,-60.44257,22208,20759,No_More_(Baby_I'ma_Do_Right),No_More_(Baby_I’ma_Do_Right),en,Single
67.7499,34.205017,22209,29098,Шелкопряд_тополёвый_малый,Gluphisia_crenata,ln,Insect
51.80483,80.94581,22210,24865,Nizhyn_Regiment,Нежинский_полк,en,MilitaryUnit
-37.25448,0.8547159,22211,25908,Шевру_(Франция),"Chevroux,_Ain",ln,Settlement
-33.31131,21.10102,22212,24841,"Nizas,_Gers",Низас_(Жер),en,Settlement
6.4383125,66.642395,22213,25910,Шевриер,"Chevrières,_Isère",ln,Settlement
-13.8234825,35.16522,22214,24819,Niukluk_River,Ниуклук,en,River
-67.70874,85.50968,22215,19166,Швенчёнский_район,Švenčionys_District_Municipality,ln,PopulatedPlace
-14.237165,102.06827,22216,24821,Nitra_Region,Нитрьянский_край,en,PopulatedPlace
-35.288773,3.2552772,22217,28504,Шашечницы,Melitaea,ln,Insect
-23.919313,93.17247,22218,24823,Nisa_Aşgabat,Ниса_(футбольный_клуб),en,SoccerClub
-7.223042,27.75582,22219,28502,Шашечница_Феба,Melitaea_phoebe,ln,Insect
37.058155,68.41919,22220,16641,Niqmi-Epuh,Никмепа_I,en,Person
-58.749798,51.189068,22221,13596,"Шахтёр_(футбольный_клуб,_Солигорск)",FC_Shakhtyor_Soligorsk,ln,SoccerClub
52.14454,41.066944,22222,29413,Nintendo_Research_&_Development_1,Nintendo_Research_&_Development_1,en,Company
-58.825874,51.219715,22223,6084,"Шахтёр_(футбольный_клуб,_Караганда)",FC_Shakhter_Karagandy,ln,SoccerClub
72.6425,32.555607,22224,16633,Ninja_in_the_Dragon's_Den,Ниндзя_в_логове_дракона,en,Film
19.062122,69.12463,22225,27412,Шахтахты,Şahtaxtı,ln,Settlement
34.265903,-33.846767,22226,18649,Nine_Days_in_One_Year,Девять_дней_одного_года,en,Film
-20.331734,59.945515,22227,12350,"Шахан,_Олджай",Olcay_Şahan,ln,SoccerPlayer
-77.80709,43.75551,22228,17997,Nikos_Kaltsas,"Калцас,_Николаос",en,SoccerPlayer
-14.935834,102.46759,22229,27912,Шафирканский_район,Shofirkon_District,ln,PopulatedPlace
-92.60585,26.607643,22230,15361,Nikolay_Sutyagin,"Сутягин,_Николай_Васильевич",en,MilitaryPerson
-45.232113,-63.798454,22231,19170,Шатринци,Šatrinci,ln,Village
-93.66363,27.072338,22232,26563,Nikolai_Kabak,"Кабак,_Николай_Пантелеевич",en,MilitaryPerson
-27.733929,35.955128,22233,25844,Шатр_(Об),"Châtres,_Aube",ln,Settlement
-93.59418,26.596287,22234,12491,Nikolai_Biasi,"Биязи,_Николай_Николаевич",en,MilitaryPerson
-37.27528,0.74488497,22235,25934,Шат_(Франция),Chatte,ln,Settlement
-82.41309,27.060104,22236,25399,Nikola_Marinov,"Маринов,_Никола",en,Painter
0.93174326,94.935905,22237,25986,Шасене,Chacenay,ln,Settlement
-82.43497,26.576466,22238,25461,Nikola_Maksimović,"Максимович,_Никола",en,SoccerPlayer
-22.780836,3.30681,22239,28058,"Шарф,_Роберт_Френсис",Robert_Francis_Scharff,ln,Scientist
-82.3563,27.271812,22240,17919,Nikola_Karev,"Карев,_Никола",en,OfficeHolder
-21.182617,23.283459,22241,8126,"Шароши,_Бела",Béla_Sárosi,ln,Person
-12.530144,32.241,22242,24859,Nijverdal,Нейвердал,en,Town
-53.873184,-50.060585,22243,28038,"Шаронов,_Роман_Сергеевич",Roman_Sharonov,ln,SoccerPlayer
103.67082,-16.863865,22244,5291,Nightcrawler_(film),"Стрингер_(фильм,_2014)",en,Film
-32.638428,86.500786,22245,18906,"Шарифуддин,_Амир",Amir_Sjarifuddin,ln,OfficeHolder
-38.957527,-1.891453,22246,10053,Niels_Juel,"Юэль,_Нильс",en,MilitaryPerson
-48.602024,60.30794,22247,27410,Шарговац,Šargovac,ln,Village
21.341984,21.444195,22248,16667,Nielba_Wągrowiec,Нельба_(футбольный_клуб),en,SoccerClub
-34.680744,28.188862,22249,25972,Шаньер_(Шаранта),"Champniers,_Charente",ln,Settlement
5.235271,61.92002,22250,18661,Nicolás_De_La_Cruz,"Де_Ла_Крус,_Николас",en,SoccerPlayer
-25.033272,-82.555916,22251,25962,Шантлув,Chantelouve,ln,Settlement
-84.29737,-30.681479,22252,19509,Nicolás_Benedetti,"Бенедетти,_Николас",en,SoccerPlayer
27.589333,53.441326,22253,25960,Шантийи_(город),"Chantilly,_Oise",ln,Settlement
-84.49492,-30.168076,22254,15225,Nicolas_Tiangaye,"Тиангэй,_Николя",en,OfficeHolder
-0.21601811,-51.486717,22255,20896,Шалум,Shallum_of_Israel,ln,Royalty
-73.4603,25.124477,22256,16329,Nicola_Peltz,"Пельтц,_Никола",en,Artist
10.968988,81.57312,22257,25980,Шалет-сюр-Вуар,Chalette-sur-Voire,ln,Settlement
-83.67053,-32.004745,22258,17999,Nicholas_Kalliakis,"Каллиакис,_Николаос",en,Writer
-59.77554,-63.00196,22259,26858,Шайдон,Asht,ln,Town
-23.216238,19.825047,22260,16689,Nguyễn_Minh_Phương,Нгуен_Минь_Фыонг,en,SoccerPlayer
5.7635784,6.4984775,22261,27754,"Шайво,_Терри",Terri_Schiavo_case,ln,Person
-23.161407,19.862785,22262,16691,Nguyễn_Khánh,Нгуен_Кхань,en,Person
11.597169,81.69347,22263,25926,Шазе-сюр-Эн,Chazey-sur-Ain,ln,Settlement
-65.52171,66.64378,22264,24879,Ngozi_Province,Нгози_(провинция),en,PopulatedPlace
-3.8952248,71.12369,22265,25988,Шабрак,Chabrac,ln,Settlement
-68.695755,-53.120323,22266,16693,"Ngozi,_Burundi",Нгози,en,Settlement
97.051765,8.407787,22267,18182,"Чёрный_дрозд_(фильм,_2012)",Deadfall_(2012_film),ln,Film
69.76966,-44.16912,22268,13367,New_Light_Through_Old_Windows,New_Light_Through_Old_Windows,en,Album
26.232637,-13.467022,22269,14200,Чёрный_Кей,Black_Kei_River,ln,River
33.056202,-34.65834,22270,20763,New_Day_Rising,New_Day_Rising,en,Album
-12.601407,-35.278793,22271,25846,Чуст,"Chust,_Uzbekistan",ln,City
32.041157,-70.89566,22272,29417,Never_Never_(Korn_song),Never_Never,en,Single
-52.364716,-66.32994,22273,29466,Чупрене_(община),Chuprene_Municipality,ln,PopulatedPlace
8.138149,79.35075,22274,16579,Neuviller-sur-Moselle,Нёвиллер-сюр-Мозель,en,Settlement
-64.56242,64.60378,22275,29468,Чупака_(провинция),Chupaca_Province,ln,AdministrativeRegion
-29.348427,36.403023,22276,24789,Neustift_bei_Güssing,Нойштифт-бай-Гюссинг,en,Settlement
-12.393949,36.481487,22277,18342,Чулуутын-Гол,Chuluut_River,ln,River
-28.628166,-16.631756,22278,24791,Neustift_an_der_Lafnitz,Нойштифт-ан-дер-Лафниц,en,Settlement
15.14433,24.40766,22279,25848,Чулилья,Chulilla,ln,Settlement
5.185016,73.52917,22280,24735,Neuilly-en-Dun,Нёйи-ан-Дён,en,Settlement
69.427925,-6.979828,22281,16950,"Чужие_деньги_(фильм,_1978)",L'argent_des_autres,ln,Film
78.1866,32.91662,22282,20767,Neu!_2,Neu!_2,en,Album
8.195273,-7.186499,22283,28792,Чон_Джихён,Jun_Ji-hyun,ln,Artist
-29.109959,41.902515,22284,29421,Netgear,Netgear,en,Company
64.21742,-18.25638,22285,9448,Чокнутый_профессор_2:_Семья_Клампов,Nutty_Professor_II:_The_Klumps,ln,Film
23.818113,-22.51479,22286,29423,Neptune_Orient_Lines,Neptune_Orient_Lines_(NOL_Group),en,Company
-41.82783,67.231415,22287,15618,"Чокин,_Шафик_Чокинович",Shafik_Chokin,ln,Scientist
-73.3511,-54.199898,22288,23997,Neo_Rauch,"Раух,_Нео",en,Painter
-93.21114,3.98136,22289,18848,"Чович,_Анте_(хорватский_футболист)",Ante_Čović_(Croatian_footballer),ln,Person
-76.825905,22.771841,22290,16021,Nemanja_Radoja,"Радоя,_Неманья",en,SoccerPlayer
-64.48565,64.76854,22291,18352,Чоапа_(провинция),Choapa_Province,ln,PopulatedPlace
-30.576052,39.296722,22292,24855,Nellore,Неллуру,en,City
-46.443558,2.2092683,22293,28548,"Чишовский,_Мариан",Marián_Čišovský,ln,SoccerPlayer
-52.5173,56.969242,22294,24203,Nela_Pocisková,"Поцискова,_Нела",en,MusicalArtist
22.578232,60.360317,22295,29490,Чичигальпа,Chichigalpa,ln,Settlement
1.3406732,-41.009872,22296,9369,Neighborhoods_(Blink-182_album),Neighborhoods,en,Album
-82.50628,-11.66553,22297,14374,"Читива,_Андрес",Andrés_Chitiva,ln,SoccerPlayer
-77.703674,-7.648711,22298,17063,Neco_Martínez,"Мартинес_Родригес,_Луис_Энрике",en,SoccerPlayer
21.778635,59.752335,22299,25886,Чисточина,"Chistochina,_Alaska",ln,Settlement
-5.973881,85.58419,22300,16729,Nazarín,Назарин_(фильм),en,Film
30.962324,86.8584,22301,14004,"Чиппева_(округ,_Миннесота)","Chippewa_County,_Minnesota",ln,AdministrativeRegion
-25.6858,56.404293,22302,24883,Nayagarh,Наягарх,en,City
-30.040201,9.628857,22303,29486,Чимион,Chimyan,ln,Settlement
-27.441402,59.301105,22304,24955,Navata,Навата,en,Settlement
-7.785626,90.19118,22305,25904,Чиклайо,Chiclayo,ln,Settlement
-39.227833,-80.94409,22306,16697,National_Pedagogical_Dragomanov_University,Национальный_педагогический_университет_имени_М._П._Драгоманова,en,University
39.976856,56.17144,22307,25828,Чизлаго,Cislago,ln,Settlement
46.271336,13.472789,22308,24893,National_Academy_of_State_Administration,Национальная_академия_государственного_управления_при_Президенте_Украины,en,University
36.646393,60.283527,22309,25902,Чигник-Лейк,"Chignik_Lake,_Alaska",ln,Settlement
-15.949829,17.141441,22310,22687,Nathaniel_Fick,"Фик,_Натаниэль",en,MilitaryPerson
-20.465912,71.82623,22311,19298,"Чибса,_Юссиф",Yussif_Chibsah,ln,SoccerPlayer
-20.24779,18.2895,22312,27347,Nataša_Gollová,"Голлова,_Наташа",en,Artist
-98.23413,30.259455,22313,19580,"Чех,_Владимир",Vladimír_Čech_(director),ln,Artist
-28.83578,57.890263,22314,25441,Natassia_Malthe,"Мальте,_Натасия",en,Artist
